	title	category
404	Molusco asiático invade o Nordeste e ameaça acesso a água potável	nation
405	Paixões das ruas não podem influenciar Ministério Público, diz Janot	nation
406	Norma para estatais traz avanços e retrocessos	nation
407	Vazamento em obra do metrô deixa 30 bairros de Salvador sem água	nation
408	Mortes: Vaidoso, nunca revelava a idade	nation
409	Ciclovias dão ao Rio de Janeiro novas vistas para o mar	nation
410	Mais um secretário da Prefeitura de Ribeirão Preto é preso em operação	nation
411	Maduro pede nas redes sociais criação de frente de defesa de Dilma e Lula	nation
412	Sob Cármen Lúcia, Supremo deve mudar rumo de pautas e medidas	nation
413	Sete em cada dez leitores da Folha apoiam o impeachment de Dilma	nation
414	PSDB recua e diz que impeachment da presidente Dilma não é para agora	nation
415	Relembre a epopeia dos áudios da JBS	nation
416	'Trauma' do mensalão pode acelerar julgamento do escândalo na Petrobras	nation
417	Primo de Richa e auditores têm bens bloqueados por suspeita de corrupção	nation
418	Médico terá que justificar cesárea para receber pagamento de plano de saúde	nation
419	Para evitar internação de menores, Justiça reúne vítima com infrator	nation
420	PSB e Rede se posicionam a favor do impeachment de Dilma Rousseff	nation
421	Mortes nas rodovias federais caem 22% em relação ao final de ano de 2013	nation
422	Reintegração tem barracos queimados perto de linha de transmissão em SP	nation
423	Falha no metrô faz trens da linha 1 operarem com velocidade reduzida	nation
424	Caminhoneiro é baleado durante tentativa de roubo na marginal Tietê	nation
425	Mortes: Retirante, cruzou o país para ganhar a vida	nation
426	Jovem que jogou 'dólar' em Cunha tem ação suspensa	nation
427	Embaixador brasileiro recebe nota de protesto do governo da Indonésia	nation
428	Aposta de Santo André ganha prêmio de R$ 7 milhões da Mega-Sena	nation
429	Aconselhada por Lula, Dilma desiste de descer rampa do Planalto	nation
430	Polícia prende um dos envolvidos em assalto ao Banco Central em Fortaleza	nation
431	Nova sabatina é chantagem, diz Joaquim Barbosa	nation
432	Mega-Sena acumula e pode pagar prêmio de R$ 32 milhões na quarta	nation
433	Em evento de sindicato de educação, Haddad promete criação de cargos após eleição	nation
434	Para evitar prejuízo com nova regra, candidatos a vereador desestimulam voto em legenda	nation
435	Acordos da Operação Lava Jato já recuperaram R$ 1,8 bi desviado	nation
436	Críticas a Mais Médicos são teoria conspiratória, diz ministro da saúde	nation
437	Senado cancela visita oficial a China para evitar críticas a gastos	nation
438	Maceió decreta calamidade pública após chuvas deixarem 4 mortos	nation
439	STF retira do juiz Moro investigação sobre corrupção na Eletronuclear	nation
440	Com surto de gripe, hospital de SP tem demora, confusão e até barricada	nation
441	Dirigir nas marginais é angustiante, mas poupará vidas, diz Raí	nation
442	'Não vamos dar esperança vã', diz ministro do STF sobre idade penal	nation
443	Renan diz não ter 'nada a temer' e promete encaminhar sigilos ao STF	nation
444	Alstom vai pagar R$ 60 mi para se livrar de processo sobre propina	nation
445	Em dia de protesto do MTST, governo recua e diz que contratará moradias	nation
446	'Roubam milhões, e eu viro estrela', diz Malafaia, citado por delator da JBS	nation
447	Governo de SP abrirá linha de crédito para produtores rurais do Alto Tietê	nation
448	São Paulo tem só 4 km de lentidão na véspera do feriado prolongado	nation
449	Polícia Federal diz que Jucá mudou medida provisória a pedido de Gerdau	nation
450	Governo organiza plano de combate para derrotar impeachment	nation
451	Veja as manchetes dos principais jornais desta terça-feira	nation
452	Assembleia Legislativa de SP manobra para manter cargos de confiança	nation
453	Reflexo de acidente causa 4 km de lentidão na Anchieta	nation
454	Mortes: Negociante, viveu correndo atrás de tainha	nation
455	Impeachment de Dilma conta com apoio de 48 senadores	nation
456	Voto decisivo para impeachment pode ser dado em intervalo de 36 deputados	nation
457	Mega-Sena sorteia prêmio de R$ 6 milhões nesta quarta-feira	nation
458	Terror na Dutra: Arrastão em ônibus da TAM tem agressão e ameaças	nation
459	Secretário de Temer critica 'tanta importância' dada a massacres	nation
460	Defesa de Vaccari ingressa com pedido de soltura	nation
461	Relato da PF sobre Alexandre de Moraes está sob sigilo no Supremo	nation
462	'Se eu estiver na Lava Jato, Teori é corno e Moro, picareta', diz Cid Gomes	nation
463	Feriado de Aparecida suspende rodízio em SP e afeta circulação de trens	nation
464	Alckmin muda posição e quer prévia restrita	nation
465	Cunha diz estar tranquilo em relação a julgamento do Supremo	nation
466	Haddad sobe no palanque em acampamento símbolo do MTST e corteja sem-teto	nation
467	Em patrulha, PM ouve choro de bebê desconhecido e resolve amamentá-lo	nation
468	Mortes: Amante da escrita, ele foi curador de duas bienais	nation
469	João Doria ignora Justiça e ocupa área pública no interior paulista	nation
470	Olinda prevê bonecos de Lava Jato e Trump, mas deixa Temer em museu	nation
471	Estreia de votação eletrônica gera confusão em comissão do Senado	nation
472	Carro oficial do TJ estaciona em local proibido em SP; tribunal irá apurar	nation
473	Gilmar Mendes pede vista em sessão sobre réu em linha sucessória	nation
474	Senadores falam em 'vergonha' e 'incerteza' após nova maioridade penal	nation
475	'Rio não comporta mais megaeventos e obras', diz Marcelo Freixo	nation
476	Grupo ataca jornalistas após morte em Vitória; associações condenam ação	nation
477	Cunha recorre para colocar em sigilo investigação sobre contas na Suíça	nation
478	Aécio diz que Lula também é responsável pela crise	nation
479	Perseguido pela PM, suspeito sofre infarto e morre na zona leste de SP	nation
480	Índios e policiais entram em confronto em frente ao Congresso	nation
481	Acidente com ônibus deixa ao menos 15 mortos em estrada de Paraty (RJ)	nation
482	Sem-teto deslocados por Doria 'criam' barril de pólvora sob viaduto de SP	nation
483	Passageiros protestam nos trilhos após paralisação de trens no Rio	nation
484	Governo busca apoio de nanicos para evitar mais derrotas na Câmara	nation
485	Ministros do STF defendem lei 'equilibrada' sobre direito de resposta	nation
486	MTST invade mais um terreno particular na Grande São Paulo	nation
487	'Tendência' é julgar Dilma-Temer na próxima semana, diz Mendes	nation
488	Mega-Sena pode pagar prêmio de R$ 7,5 milhões neste sábado	nation
489	Mural: Com aulas em andamento, alunos têm problemas para renovar FIES em SP	nation
490	Políticos são os que 'menos reconheceram crimes', diz Dallagnol	nation
491	Defesa Civil já alertava para risco de deslizamento no ES em 2012	nation
492	Ex-bicheiro é condenado a 44 anos por mandar matar duas pessoas no MT	nation
493	Auditoria apontou necessidade de reparos na barragem que caiu em MG	nation
494	Mortes: Um herói que escapou de roubo e queda de avião	nation
495	Liderada por Aécio, oposição pede que STF investigue Dilma	nation
496	Moro aceita denúncia e Lula vira réu também no caso do sítio de Atibaia	nation
497	De 'malvado favorito', Cunha virou protagonista da derrocada de Dilma	nation
498	Competição eleitoral cresce onde teto de gastos é menor	nation
499	Perto da eleição, políticos trocam de lado em São Paulo	nation
500	EMTU altera itinerário de 12 linhas na zona oeste de SP a partir de sábado	nation
501	Nos Estados Unidos, polícia legislativa é a que mais cresce	nation
502	Empresário morre baleado na Linha Amarela; polícia do Rio busca imagens	nation
503	Moradores de antigo leprosário vivem sob novo isolamento	nation
504	Minas Gerais tem só 4 funcionários para fiscalização de barragens	nation
505	Carro bate em poste e deixa um morto na zona leste de São Paulo	nation
506	Confira a agenda desta semana	nation
507	Preso na Lava Jato diz que entregou 200 mil euros a Gim Argello	nation
508	Após paralisação, ônibus voltam a circular em São Paulo	nation
509	Battisti tem pedido de liberdade aceito e deixa prédio da PF em São Paulo	nation
510	Renan determina tramitação lenta para projeto de terceirização	nation
511	Mesmo com 4° lugar na disputa pela Prefeitura do Rio, família Bolsonaro diz que sai fortalecida	nation
512	TJ de SP condena Marta a multa de R$ 5 mi por propaganda irregular	nation
513	Maia atrai congressistas para inflar o DEM	nation
514	Alalaô: Sofrência promete superar o axé no Carnaval deste ano na Bahia	nation
515	Alckmin reage exaltado a protesto de deputado federal	nation
516	Erramos: Devotos celebraram Dia de Iemanjá com caminhada e oferenda no Rio	nation
517	Apostador do Espírito Santo ganha prêmio de R$ 3 milhões na Mega-Sena	nation
518	Lula faz queixa disciplinar contra procurador que pediu sua investigação	nation
519	Homem é preso sob suspeita de filmar perna de passageira em ônibus de SP	nation
520	Nova prisão é ilegal, inconstitucional e abusiva, diz defensor de Odebrecht	nation
521	Justiça de SP manda cúpula de facção para regime mais rígido por um ano	nation
522	Ex-secretário de Saúde preso quer trabalhar em hospitais públicos	nation
523	Testemunhas falam sobre desvios na estatal	nation
524	Mortes: Taquígrafa aposentada de personalidade forte	nation
525	Deputada obtém liminar para proteger fazenda de invasão do MST	nation
526	Anastasia diz que acusações são 'absurdamente falsas' e fala em 'armação'	nation
527	São Paulo vai expandir programa a usuários de drogas para seis bairros	nation
528	'Quem planta vento colhe tempestade', afirma Renan Calheiros sobre Cunha	nation
529	Doria retira R$ 30 mi de transporte e drenagem para área de privatização	nation
530	Mortes: Meticuloso até na hora de se casar	nation
531	Vizinhos temem plano de Doria e propõem assumir parque Ibirapuera	nation
532	De volta ao Planalto, Padilha diz que não vai falar 'sobre o que não existe'	nation
533	Com tempo seco há 46 dias, capital paulista deve ter chuva só na quinta	nation
534	Executivo da Mendes Júnior passa mal e é hospitalizado em Curitiba	nation
535	Após 6 anos, acusada de atropelar Vítor Gurman recorre para evitar júri	nation
536	Comando da PM faz apelo contra ameaça de greve de policiais no Rio	nation
537	Ministro de FHC e Dilma, Padilha será braço direito de Michel Temer	nation
538	Cardozo manda que PF investigue vazamento de diálogos de empreiteiro	nation
539	Governo teme ação de Cunha para viabilizar impeachment	nation
540	Temer nega a Maia que tenha vetado ingresso de dissidentes no DEM	nation
541	Criança de 2 anos morre ao cair do 12º andar de prédio invadido no centro	nation
542	Por pedaladas, Mantega perde direitos de assumir função pública e é multado	nation
543	Tubarão resgatado de casa no interior de SP se adapta à nova vida no litoral	nation
544	'Estou aqui tomando café com vocês', diz Doria a operários na Barra Funda	nation
545	Na Câmara, feriadão de Páscoa começa já nesta terça	nation
546	Crack chega a filhos de boias-frias na região de Ribeirão Preto	nation
547	STF desarquiva ações contra ministros de FHC por improbidade	nation
548	Senador Paulo Paim diz que deixa PT se não houver transformação positiva	nation
549	Bonde turístico em Santos tem veículo inspirado em obra de Mondrian	nation
550	Igreja fará mutirões noturnos no NE para alertar sobre Aedes aegypti	nation
551	PT faz ginástica para acomodar ex-presidente Dilma Rousseff	nation
552	Aos gritos de 'Lula ladrão', grupos pró-impeachment protestam no Planalto	nation
553	Ministro do STF diz estar pronto para tratar ação de impeachment de Temer	nation
554	Governo vai distribuir teste rápido de zika; vacina pode levar até 10 anos	nation
555	Sem quórum em início, sessão do STF tem 10 minutos de silêncio	nation
556	Mortes: As duas grandes paixões da vida de tia Janet	nation
557	Prefeitura do Rio diz que só há vacina contra febre amarela até o fim do dia	nation
558	Lobista suspeito na Lava Jato pagou parte de imóvel de José Dirceu	nation
559	Com crise e alta do dólar, sacoleiro 'evapora' na fronteira paraguaia	nation
560	Museu Nacional reabre no Rio após 11 dias fechado por falta de verba	nation
561	Chuva não impede queda do nível do Cantareira; Alto Tietê se recupera	nation
562	Ministros do PMDB faltam a desfile em Brasília	nation
563	Batida entre dois trens deixa 69 pessoas feridas na Baixada Fluminense	nation
564	Magnoli: Pedido de impeachment de Dilma está precocemente morto	nation
565	Advogada é braço direito de Lewandowski no julgamento de Dilma	nation
